Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;tip_empleado;Count of documento
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;3;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;5;113
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;6;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;10;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;99;424
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;1;147
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;2;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;3;23
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;5;380
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;8;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;10;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;99;1447
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;1;97
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;3;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;4;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;5;204
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;8;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;10;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;99;778
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;1;62
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;3;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;5;239
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;6;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;8;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;10;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;99;765
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;1;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;99;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;1;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;99;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;1;14
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;3;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;5;54
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;10;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;99;154
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;1;161
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;3;34
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;5;323
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;8;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;10;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;99;1092
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;1;23
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;3;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;5;33
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;6;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;99;101
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;1;93
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;2;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;3;22
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;4;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;5;262
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;6;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;8;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;10;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;99;984
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;1;116
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;3;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;4;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;5;269
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;8;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;10;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;99;1014
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;1;49
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;3;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;5;146
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;8;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;99;624
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;1;350
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;2;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;3;73
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;4;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;5;975
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;6;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;7;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;8;25
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;10;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;99;3921
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;1;38
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;3;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;5;51
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;6;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;99;313
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;1;157
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;2;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;3;33
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;4;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;5;443
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;6;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;7;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;8;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;10;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;99;1519
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;1;24
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;3;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;5;75
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;99;257
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;1;156
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;2;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;3;16
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;5;219
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;8;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;10;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;99;899
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;1;304
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;2;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;3;49
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;4;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;5;760
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;6;18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;7;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;8;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;10;11
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;99;2512
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1;19
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;5;29
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;10;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;99;98
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;99;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;5;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;99;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;99;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1;31
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;3;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;5;31
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;99;126
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;99;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;1;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;5;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;99;23
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;5;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;99;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;5;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;99;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;5;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;99;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;99;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;1;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;3;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;5;15
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;99;55
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;1;85
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;3;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;4;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;5;43
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;99;288
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;99;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;99;29
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1;70
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;3;7
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;4;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;5;159
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;6;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;10;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;99;340
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1;241
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;2;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;3;34
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;4;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;5;437
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;6;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;8;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;10;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;99;1380
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1;104
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;2;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;3;10
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;4;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;5;211
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;6;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;9;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;10;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;99;597
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1;530
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;2;19
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;3;63
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;4;12
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;5;974
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;6;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;7;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;8;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;9;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;10;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;99;3033
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;1;94
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;2;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;3;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;4;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;5;179
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;6;7
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;8;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;99;431
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;1;135
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;2;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;3;15
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;4;5
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;5;338
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;6;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;10;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;97;MUTUALIDAD;99;751
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;1;203
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;2;8
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;3;25
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;4;15
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;5;476
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;6;13
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;7;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;8;7
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;10;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;99;1302
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;1;29
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;2;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;3;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;5;49
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;6;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;10;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;99;142
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;99;13
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;1;12
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;3;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;5;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;99;110
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;1;12
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;2;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;3;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;5;27
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;6;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;10;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;99;105
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;99;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;1;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;99;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;1;6
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;3;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;5;9
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;99;35
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;1;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;99;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;99;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;99;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;99;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NIÑO NORTE;99;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFÉ MADRID;99;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;1;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;3;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;5;89
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;6;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;9;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;10;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;16;GALLINERAL;99;328
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;1;24
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;3;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;5;56
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;6;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;8;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;10;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;99;297
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;1;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;5;24
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;10;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;20;CARLOS PIZARRO;99;100
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;1;149
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;2;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;3;14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;5;281
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;6;14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;9;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;10;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;22;JOSE ANTONIO GALÁN;99;1199
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;99;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;99;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;1;63
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;3;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;5;126
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;6;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;10;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;73;CINAL I II Y III;99;342
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;5;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;99;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;99;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;1;393
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;2;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;3;46
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;4;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;5;814
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;77;GAITÁN;6;19
