Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;tip_actividad_mes;personas
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;0;65
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;1;201
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;2;184
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;3;169
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;4;135
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;6;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;7;19
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;9;138
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;0;168
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;1;709
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;2;301
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;3;476
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;4;345
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;6;14
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;7;73
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;9;358
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;0;70
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;1;301
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;2;135
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;3;168
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;4;157
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;6;11
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;7;51
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;9;134
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;0;62
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;1;222
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;2;77
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;3;183
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;4;87
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;7;23
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MARÍA CÓRDOBA;9;124
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;0;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;1;25
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;2;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;3;16
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;4;10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;6;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;7;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;9;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;0;15
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;1;100
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;2;25
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;3;56
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;4;39
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;7;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;9;32
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;0;30
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;1;185
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;2;71
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;3;105
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;4;112
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;5;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;6;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;7;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;9;88
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;0;124
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;1;570
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;2;307
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;3;378
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;4;286
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;6;21
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;7;81
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;9;250
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;0;81
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;1;323
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;2;124
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;3;212
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;4;169
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;6;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;7;37
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;9;148
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;0;71
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;1;315
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;2;117
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;3;209
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;4;168
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;6;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;7;17
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;9;180
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;0;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;1;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;2;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;3;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;4;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;1;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;3;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;0;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;1;75
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;2;20
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;3;46
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;4;35
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;7;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;9;37
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;0;99
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;1;531
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;2;186
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;3;272
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;4;262
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;5;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;6;22
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;7;53
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;9;197
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;0;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;1;59
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;2;17
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;3;30
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;4;28
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;6;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;7;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;9;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;0;110
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;1;387
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;2;198
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;3;216
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;4;209
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;6;14
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;7;65
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;9;172
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;0;134
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;1;408
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;2;177
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;3;251
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;4;200
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;6;10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;7;41
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;9;201
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;0;78
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;1;203
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;2;167
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;3;116
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;4;116
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;6;14
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;7;28
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;9;105
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;0;401
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;1;1459
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;2;769
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;3;937
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;4;809
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;6;18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;7;176
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;9;811
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;0;50
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;1;91
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;2;45
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;3;83
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;4;63
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;7;16
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;9;54
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;0;147
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;1;654
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;2;250
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;3;416
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;4;319
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;6;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;7;42
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;9;343
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;0;25
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;1;104
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;2;53
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;3;62
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;4;51
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;6;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;7;20
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;9;45
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;0;85
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;1;404
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;2;141
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;3;221
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;4;199
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;6;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;7;38
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;9;207
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;0;249
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;1;1159
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;2;476
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;3;694
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;4;499
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;6;21
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;7;121
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;9;452
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;0;9
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1;49
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2;18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;3;31
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;4;21
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;6;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;7;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;9;14
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;0;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;2;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;0;10
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1;66
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;2;24
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;3;37
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;4;25
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;6;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;7;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;9;18
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;0;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;2;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;3;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;101;UNIVERSIDAD;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;0;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;1;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;3;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;4;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;9;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;1;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;3;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;0;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;1;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;2;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;3;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;4;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;6;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;9;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;1;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;7;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;0;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;2;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;3;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;4;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;9;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;0;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;1;25
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;2;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;3;15
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;4;15
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;6;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;7;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;271;MONEQUE;9;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;0;13
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;1;133
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;2;63
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;3;82
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;4;68
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;6;4
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;7;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;337;CIUDADELA CLUB COMFENALCO;9;51
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;2;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;9;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;0;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;2;15
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;3;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;4;1
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;7;3
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;72;LA INDEPENDENCIA;9;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;0;31
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;1;246
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;2;39
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;3;78
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;4;93
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;5;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;6;9
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;7;18
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;74;NORTE BAJO;9;70
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;0;173
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1;724
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;2;277
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;3;335
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;4;264
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;6;31
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;7;78
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;9;222
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;0;50
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1;335
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;2;116
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;3;152
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;4;140
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;5;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;6;11
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;7;26
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;9;100
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;0;298
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1;1618
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;2;573
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;3;836
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;4;651
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;5;4
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;6;68
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;7;164
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;9;439
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;0;29
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;1;297
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;2;49
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;3;129
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;4;116
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;5;2
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;6;15
3;0;SIN CORREGIMIENTO;0;SIN VEREDA;96;MODELO;7;21
