Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;rango etario;personas
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;19;CAFÉ MADRID LA LOMA;3. Adolescencia (12 - 18 años);23
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;19;CAFÉ MADRID LA LOMA;4. Juventud (14 - 26 años);21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;19;CAFÉ MADRID LA LOMA;5. Adultez (27- 59 años);87
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;19;CAFÉ MADRID LA LOMA;6. Persona Mayor 60 o mas;25
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFÉ MADRID ;1. Primera Infancia (0-5 años);246
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFÉ MADRID ;2. Infancia (6 - 11 años);205
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFÉ MADRID ;3. Adolescencia (12 - 18 años);266
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFÉ MADRID ;4. Juventud (14 - 26 años);340
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFÉ MADRID ;5. Adultez (27- 59 años);771
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFÉ MADRID ;6. Persona Mayor 60 o mas;159
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFÉ MADRID EL PLAN;1. Primera Infancia (0-5 años);77
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFÉ MADRID EL PLAN;2. Infancia (6 - 11 años);73
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFÉ MADRID EL PLAN;3. Adolescencia (12 - 18 años);92
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFÉ MADRID EL PLAN;4. Juventud (14 - 26 años);78
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFÉ MADRID EL PLAN;5. Adultez (27- 59 años);304
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFÉ MADRID EL PLAN;6. Persona Mayor 60 o mas;83
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFÉ MADRID LA VIRGEN;1. Primera Infancia (0-5 años);23
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFÉ MADRID LA VIRGEN;2. Infancia (6 - 11 años);23
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFÉ MADRID LA VIRGEN;3. Adolescencia (12 - 18 años);18
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFÉ MADRID LA VIRGEN;4. Juventud (14 - 26 años);22
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFÉ MADRID LA VIRGEN;5. Adultez (27- 59 años);67
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFÉ MADRID LA VIRGEN;6. Persona Mayor 60 o mas;5
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFÉ MADRID EL SUICHE;1. Primera Infancia (0-5 años);10
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFÉ MADRID EL SUICHE;2. Infancia (6 - 11 años);6
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFÉ MADRID EL SUICHE;3. Adolescencia (12 - 18 años);8
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFÉ MADRID EL SUICHE;4. Juventud (14 - 26 años);7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFÉ MADRID EL SUICHE;5. Adultez (27- 59 años);22
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFÉ MADRID EL SUICHE;6. Persona Mayor 60 o mas;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFÉ MADRID EL CABLE;1. Primera Infancia (0-5 años);53
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFÉ MADRID EL CABLE;2. Infancia (6 - 11 años);40
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFÉ MADRID EL CABLE;3. Adolescencia (12 - 18 años);48
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFÉ MADRID EL CABLE;4. Juventud (14 - 26 años);69
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFÉ MADRID EL CABLE;5. Adultez (27- 59 años);171
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFÉ MADRID EL CABLE;6. Persona Mayor 60 o mas;36
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;1. Primera Infancia (0-5 años);208
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;2. Infancia (6 - 11 años);219
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;3. Adolescencia (12 - 18 años);293
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;4. Juventud (14 - 26 años);374
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;5. Adultez (27- 59 años);1264
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;6. Persona Mayor 60 o mas;540
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;1. Primera Infancia (0-5 años);121
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;2. Infancia (6 - 11 años);84
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;3. Adolescencia (12 - 18 años);114
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;4. Juventud (14 - 26 años);119
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;5. Adultez (27- 59 años);383
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;6. Persona Mayor 60 o mas;78
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;1. Primera Infancia (0-5 años);76
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;2. Infancia (6 - 11 años);61
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;3. Adolescencia (12 - 18 años);85
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;4. Juventud (14 - 26 años);110
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;5. Adultez (27- 59 años);315
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;6. Persona Mayor 60 o mas;84
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MARÍA PAZ;1. Primera Infancia (0-5 años);450
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MARÍA PAZ;2. Infancia (6 - 11 años);352
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MARÍA PAZ;3. Adolescencia (12 - 18 años);436
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MARÍA PAZ;4. Juventud (14 - 26 años);568
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MARÍA PAZ;5. Adultez (27- 59 años);1638
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MARÍA PAZ;6. Persona Mayor 60 o mas;336
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;1. Primera Infancia (0-5 años);47
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;2. Infancia (6 - 11 años);43
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;3. Adolescencia (12 - 18 años);50
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;4. Juventud (14 - 26 años);71
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;5. Adultez (27- 59 años);222
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;6. Persona Mayor 60 o mas;55
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;1. Primera Infancia (0-5 años);85
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;2. Infancia (6 - 11 años);81
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;3. Adolescencia (12 - 18 años);78
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;4. Juventud (14 - 26 años);146
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;5. Adultez (27- 59 años);414
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;6. Persona Mayor 60 o mas;113
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;1. Primera Infancia (0-5 años);21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;2. Infancia (6 - 11 años);16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;3. Adolescencia (12 - 18 años);16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;4. Juventud (14 - 26 años);27
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;5. Adultez (27- 59 años);77
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;6. Persona Mayor 60 o mas;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;1. Primera Infancia (0-5 años);87
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;2. Infancia (6 - 11 años);75
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;3. Adolescencia (12 - 18 años);101
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;4. Juventud (14 - 26 años);142
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;5. Adultez (27- 59 años);411
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;6. Persona Mayor 60 o mas;139
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;1. Primera Infancia (0-5 años);20
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;2. Infancia (6 - 11 años);16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;3. Adolescencia (12 - 18 años);21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;4. Juventud (14 - 26 años);21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;5. Adultez (27- 59 años);95
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;6. Persona Mayor 60 o mas;21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;1. Primera Infancia (0-5 años);45
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;2. Infancia (6 - 11 años);32
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;3. Adolescencia (12 - 18 años);51
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;4. Juventud (14 - 26 años);78
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;5. Adultez (27- 59 años);191
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;6. Persona Mayor 60 o mas;66
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;1. Primera Infancia (0-5 años);105
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;2. Infancia (6 - 11 años);121
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;3. Adolescencia (12 - 18 años);135
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;4. Juventud (14 - 26 años);178
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;5. Adultez (27- 59 años);466
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;6. Persona Mayor 60 o mas;116
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MARÍA;1. Primera Infancia (0-5 años);67
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MARÍA;2. Infancia (6 - 11 años);38
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MARÍA;3. Adolescencia (12 - 18 años);37
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MARÍA;4. Juventud (14 - 26 años);60
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MARÍA;5. Adultez (27- 59 años);147
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MARÍA;6. Persona Mayor 60 o mas;25
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;43;ASENTAMIENTO VILLA MARÍA;5. Adultez (27- 59 años);2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;43;ASENTAMIENTO VILLA MARÍA;6. Persona Mayor 60 o mas;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;5. Adultez (27- 59 años);1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS ÁNGELES;6. Persona Mayor 60 o mas;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;1. Primera Infancia (0-5 años);75
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;2. Infancia (6 - 11 años);84
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;3. Adolescencia (12 - 18 años);117
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;4. Juventud (14 - 26 años);146
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;5. Adultez (27- 59 años);467
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;6. Persona Mayor 60 o mas;172
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;1. Primera Infancia (0-5 años);90
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;2. Infancia (6 - 11 años);82
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;3. Adolescencia (12 - 18 años);86
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;4. Juventud (14 - 26 años);113
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;5. Adultez (27- 59 años);302
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;6. Persona Mayor 60 o mas;44
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;1. Primera Infancia (0-5 años);517
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;2. Infancia (6 - 11 años);492
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;3. Adolescencia (12 - 18 años);689
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;4. Juventud (14 - 26 años);773
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;5. Adultez (27- 59 años);2374
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;6. Persona Mayor 60 o mas;770
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;1. Primera Infancia (0-5 años);1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;5. Adultez (27- 59 años);1
