Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;ind_discap_ninguna;personas
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;1;5
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;2;6
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;1;18
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;2;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;1;634
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;2;66
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;344;BALCONES DEL SUR;1;718
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;344;BALCONES DEL SUR;2;53
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;1;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;347;BRISAS DEL PARAÍSO ;1;858
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;347;BRISAS DEL PARAÍSO ;2;59
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;352;VILLAREAL;1;737
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;352;VILLAREAL;2;69
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;1;912
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;2;66
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;362;PUNTA PARAISO;1;856
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;362;PUNTA PARAISO;2;49
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;367;BRISAS DEL PALMAR;1;217
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;367;BRISAS DEL PALMAR;2;22
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;1;11
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;121;QUEBRADA PAN DE AZÚCAR;1;11
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;121;QUEBRADA PAN DE AZÚCAR;2;3
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;123;CABECERA DEL LLANO;1;3
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;126;PAN DE AZUCAR;1;5
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;126;PAN DE AZUCAR;2;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;1;11
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;2;4
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;1;15
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;138;BOLARQUI;1;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;138;BOLARQUI;2;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;139;MERCEDES;1;6
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;139;MERCEDES;2;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;140;CONUCOS;1;4
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;161;PUERTA DEL SOL;1;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;1;4
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;2;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;2;EL PAULON VILLA LINA;1;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;1;8
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MARÍA PAZ;1;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;1;12
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;2;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;1;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICIÓN I AL V;2;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;1;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARCÓN;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;1;126
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;2;31
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;102;LOS PINOS;1;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;104;EL VENADO DE ORO MORRORRICO;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;1;234
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;2;12
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;2;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;112;EL DIVISO;1;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;1;288
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;2;18
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;8
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;1;24
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;2;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;118;LAS AMÉRICAS;1;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALÁN;1;11
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;120;ÁLVAREZ;1;89
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;120;ÁLVAREZ;2;19
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;122;EL PRADO;1;11
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;122;EL PRADO;2;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;1;45
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;2;14
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;1;234
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;2;36
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;132;MEJORAS PUBLICAS;1;6
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;133;LA AURORA;1;12
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;133;LA AURORA;2;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;1;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;2;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;1;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;10
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;1;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;1;12
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;1;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;2;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;1;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;1;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;1;10
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;2;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;196;AFRIKA;1;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;1;9
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;202;SAN PEDRO;1;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;2;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACIÓN BAJO		";1;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRÁN ;1;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOLÍVAR;1;38
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOLÍVAR;2;7
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;1;10
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;322;QUINTA BRIGADA;1;75
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;322;QUINTA BRIGADA;2;24
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;327;LUZ DE SALVACIÓN ALTO;1;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;1;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;1;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;1;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;1;14
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACIÓN LA INMACULADA;2;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;1;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;2;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;102;LOS PINOS;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;103;LA FLORA MORRORRICO;1;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;103;LA FLORA MORRORRICO;2;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;104;EL VENADO DE ORO MORRORRICO;1;367
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;104;EL VENADO DE ORO MORRORRICO;2;23
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;105;LA MALAÑA;1;312
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;105;LA MALAÑA;2;28
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;1;40
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;2;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;1;1129
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;2;133
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;109;VEGAS DE MORRORRICO;1;715
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;109;VEGAS DE MORRORRICO;2;51
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;1;359
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;2;62
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;112;EL DIVISO;1;1087
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;112;EL DIVISO;2;93
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;1;3162
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;2;314
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1339
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;2;175
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;3096
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;2;363
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;1;2459
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;2;226
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;2;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;1;1088
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;2;219
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;369;MIRAMANGA;1;519
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;369;MIRAMANGA;2;44
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;2;1
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;1;217
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;2;41
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;1;12
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;2;2
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;139;MERCEDES;1;6
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;1;102
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARCÍA ROVIRA;2;23
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;1;31
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO LÓPEZ;2;5
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;4
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;2;1
15;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOLÍVAR;1;2
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;203;SAN MARTÍN;1;3
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;1;191
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;2;9
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;1;165
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;2;6
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;215;PORTON DEL TEJAR;1;1
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;215;PORTON DEL TEJAR;2;3
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;216;ALTOS DEL CACIQUE;1;8
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;216;ALTOS DEL CACIQUE;2;2
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;217;HACIENDA SAN JUAN;1;5
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;217;HACIENDA SAN JUAN;2;3
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;1;295
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;218;SAN EXPEDITO;2;22
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;219;SANTA BARBARA CASAS;1;24
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;219;SANTA BARBARA CASAS;2;4
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;315;LAGOS DEL CACIQUE;1;7
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;341;BOSQUE DEL CACIQUE;1;34
16;0;SIN CORREGIMIENTO;0;SIN VEREDA;341;BOSQUE DEL CACIQUE;2;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;1;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;1;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;1;7
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;2;1
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;1;569
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;2;84
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;1;55
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;2;3
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;1;1114
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;2;72
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;1;6
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;2;6
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;170;MANZANARES;1;25
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;170;MANZANARES;2;7
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;1;69
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;2;13
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;1;2999
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;2;260
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;1;8
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HÉROES;1;79
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HÉROES;2;11
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;1;5
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;1;557
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;2;37
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;1;45
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;2;7
99;0;SIN CORREGIMIENTO;246;EL PEDREGAL;0;BARRIO_S4;1;3
99;0;SIN CORREGIMIENTO;255;LOS SANTOS;0;BARRIO_S4;1;39
99;0;SIN CORREGIMIENTO;261;VIJAGUAL;0;BARRIO_S4;1;9
99;0;SIN CORREGIMIENTO;267;LA SABANA;0;BARRIO_S4;1;4
99;0;SIN CORREGIMIENTO;269;ANGELINOS;0;BARRIO_S4;1;1
99;0;SIN CORREGIMIENTO;277;SANTA BARBARA;0;BARRIO_S4;1;11
99;0;SIN CORREGIMIENTO;277;SANTA BARBARA;0;BARRIO_S4;2;1
99;0;SIN CORREGIMIENTO;295;EL NOGAL;0;BARRIO_S4;1;55
99;0;SIN CORREGIMIENTO;295;EL NOGAL;0;BARRIO_S4;2;10
99;0;SIN CORREGIMIENTO;358;VILLA CARMELO;0;BARRIO_S4;1;12
99;0;SIN CORREGIMIENTO;358;VILLA CARMELO;0;BARRIO_S4;2;2
99;0;SIN CORREGIMIENTO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;1;5
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;1;157
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;2;14
99;1;CORREGIMIENTO UNO;246;EL PEDREGAL;0;BARRIO_S4;1;11
99;1;CORREGIMIENTO UNO;246;EL PEDREGAL;0;BARRIO_S4;2;1
99;1;CORREGIMIENTO UNO;248;LA MALAÑA;0;BARRIO_S4;1;1
99;1;CORREGIMIENTO UNO;250;RETIRO GRANDE;0;BARRIO_S4;1;4
99;1;CORREGIMIENTO UNO;255;LOS SANTOS;0;BARRIO_S4;1;5
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;1;200
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;2;11
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;1;133
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;2;12
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;1;200
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;2;13
99;1;CORREGIMIENTO UNO;264;SAN PEDRO ALTO;0;BARRIO_S4;1;61
99;1;CORREGIMIENTO UNO;264;SAN PEDRO ALTO;0;BARRIO_S4;2;8
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;1;92
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;2;4
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;1;173
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;2;14
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;1;279
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;2;31
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;1;200
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;2;19
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;1;393
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;2;34
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;1;303
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;2;24
99;1;CORREGIMIENTO UNO;277;SANTA BARBARA;0;BARRIO_S4;1;6
99;1;CORREGIMIENTO UNO;282;CAPILLA BAJA;0;BARRIO_S4;1;7
99;1;CORREGIMIENTO UNO;282;CAPILLA BAJA;0;BARRIO_S4;2;1
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;1;719
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;2;49
99;1;CORREGIMIENTO UNO;355;EL PEDREGAL;0;BARRIO_S4;1;4
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;1;811
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;2;31
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;1;411
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;2;26
99;1;CORREGIMIENTO UNO;999;SIN VEREDA;0;BARRIO_S4;1;5
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;1;165
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;2;18
99;2;CORREGIMIENTO DOS;246;EL PEDREGAL;0;BARRIO_S4;1;11
99;2;CORREGIMIENTO DOS;251;SAN JOSE;0;BARRIO_S4;1;3
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;1;170
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;2;24
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;1;77
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;2;5
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;1;216
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;2;26
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;1;184
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;2;10
99;2;CORREGIMIENTO DOS;258;BOLARQUÍ BAJO;0;BARRIO_S4;1;124
99;2;CORREGIMIENTO DOS;258;BOLARQUÍ BAJO;0;BARRIO_S4;2;4
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;1;139
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;2;11
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;1;171
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;2;8
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;1;80
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;2;4
99;2;CORREGIMIENTO DOS;267;LA SABANA;0;BARRIO_S4;1;3
99;2;CORREGIMIENTO DOS;267;LA SABANA;0;BARRIO_S4;2;1
99;2;CORREGIMIENTO DOS;269;ANGELINOS;0;BARRIO_S4;1;22
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;1;267
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;2;42
99;2;CORREGIMIENTO DOS;283;BOLARQUÍ ALTO;0;BARRIO_S4;1;120
99;2;CORREGIMIENTO DOS;283;BOLARQUÍ ALTO;0;BARRIO_S4;2;11
99;2;CORREGIMIENTO DOS;295;EL NOGAL;0;BARRIO_S4;1;13
99;2;CORREGIMIENTO DOS;358;VILLA CARMELO;0;BARRIO_S4;1;7
99;2;CORREGIMIENTO DOS;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;1;7
99;2;CORREGIMIENTO DOS;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;2;2
99;2;CORREGIMIENTO DOS;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;1;25
99;2;CORREGIMIENTO DOS;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;2;1
99;3;CORREGIMIENTO TRES;0;SIN VEREDA;0;BARRIO_S4;2;1
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;1;173
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;2;12
99;3;CORREGIMIENTO TRES;248;LA MALAÑA;0;BARRIO_S4;1;360
99;3;CORREGIMIENTO TRES;248;LA MALAÑA;0;BARRIO_S4;2;35
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;1;205
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;2;9
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;1;120
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;2;8
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;1;216
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;2;25
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;1;302
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;2;6
99;3;CORREGIMIENTO TRES;254;CUCHILLA ALTA;0;BARRIO_S4;1;3
99;3;CORREGIMIENTO TRES;255;LOS SANTOS;0;BARRIO_S4;1;4
99;3;CORREGIMIENTO TRES;259;MONSERRATE;0;BARRIO_S4;1;4
99;3;CORREGIMIENTO TRES;259;MONSERRATE;0;BARRIO_S4;2;3
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;1;300
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;2;23
